Unnamed: 0,STT,Mã,Tên công ty,Sàn,Ngành ICB - cấp 1,Ngành ICB - cấp 2,Ngành ICB - cấp 3,Ngành ICB - cấp 4,Quý,Năm,Trạng thái kiểm toán,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu thuần,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,Doanh thu hoạt động tài chính,Chi phí tài chính,Trong đó: Chi phí lãi vay,Lãi/lỗ từ công ty liên doanh,Chi phí bán hàng,Chi phí quản lý doanh  nghiệp,Lợi nhuận thuần từ hoạt động kinh doanh,Lợi nhuận khác,Lãi/ lỗ từ công ty liên doanh (trước 2015),Tổng lợi nhuận kế toán trước thuế,Chi phí thuế thu nhập doanh nghiệp,Lợi nhuận sau thuế thu nhập doanh nghiệp,Lợi ích của cổ đông thiểu số,Cổ đông của Công ty mẹ,Lãi cơ bản trên cổ phiếu
5,369,DPP,Dược Đồng Nai,UPCoM,Dược phẩm và Y tế,Y tế,Dược phẩm,Dược phẩm,5.0,2021.0,Đã kiểm toán,332481582989.0,329877606132.0,22226509857.0,951348605.0,-470881873.0,-415490454.0,0.0,-6879523105.0,-7337814918.0,8489638566.0,10442382.0,0.0,8500080948.0,-1736072189.0,6764008759.0,0.0,6764008759.0,1916.0
5,369,DPP,Dược Đồng Nai,UPCoM,Dược phẩm và Y tế,Y tế,Dược phẩm,Dược phẩm,5.0,2022.0,Đã kiểm toán,411388425803.0,408472041270.0,31702522323.0,1181254941.0,-2543855744.0,-651569512.0,0.0,-10924421250.0,-9648965415.0,9766534855.0,-3473884.0,0.0,9763060971.0,-1992837170.0,7770223801.0,0.0,7770223801.0,2590.0
5,369,DPP,Dược Đồng Nai,UPCoM,Dược phẩm và Y tế,Y tế,Dược phẩm,Dược phẩm,5.0,2023.0,Đã kiểm toán,324814037334.0,322872351649.0,27274053362.0,967917829.0,-1355568851.0,-708298743.0,0.0,-8185395961.0,-8419413166.0,10281593213.0,137822921.0,0.0,10419416134.0,-2129128727.0,8290287407.0,0.0,8290287407.0,2763.0
5,369,DPP,Dược Đồng Nai,UPCoM,Dược phẩm và Y tế,Y tế,Dược phẩm,Dược phẩm,,,,,,,,,,,,,,,,,,,,,
5,370,DPR,Cao su Đồng Phú,HOSE,Nguyên vật liệu,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",5.0,2020.0,Chưa kiểm toán,1138040948029.0,1137598059314.0,319945000646.0,64066605701.0,-14747266684.0,-14314552756.0,0.0,-19322999825.0,-91544469309.0,258396870529.0,10948447346.0,0.0,269345317875.0,-57657117645.0,211688200230.0,33749260785.0,177938939445.0,4435.0
5,370,DPR,Cao su Đồng Phú,HOSE,Nguyên vật liệu,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",5.0,2021.0,Chưa kiểm toán,1217826616841.0,1216841125268.0,430309109329.0,47456547396.0,-6898180726.0,-4985930163.0,0.0,-32850338103.0,-85666204569.0,352350933327.0,224993988677.0,0.0,577344922004.0,-104767387295.0,472577534709.0,41502340516.0,431075194193.0,10335.0
5,370,DPR,Cao su Đồng Phú,HOSE,Nguyên vật liệu,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",5.0,2022.0,Chưa kiểm toán,1211541255258.0,1210731831577.0,367597037518.0,67658674202.0,-2018402871.0,-956705419.0,0.0,-26842981825.0,-95254305836.0,311140021188.0,38961214923.0,0.0,350101236111.0,-58910888802.0,291190347309.0,43225691217.0,247964656092.0,5767.0
5,370,DPR,Cao su Đồng Phú,HOSE,Nguyên vật liệu,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",5.0,2023.0,Đã kiểm toán,1041911277064.0,1041122401105.0,274424951367.0,120128343531.0,-5774049016.0,0.0,0.0,-22057210239.0,-94235246278.0,272486789365.0,31476938945.0,0.0,303963728310.0,-49859110080.0,254104618230.0,45263315814.0,208841302416.0,4166.0
5,370,DPR,Cao su Đồng Phú,HOSE,Nguyên vật liệu,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",5.0,2024.0,Chưa kiểm toán,1225425581650.0,1224567614835.0,388143814651.0,97914087215.0,-9465340764.0,0.0,0.0,-20089523105.0,-110781660560.0,345721377437.0,57025871531.0,0.0,402747248968.0,-58471053791.0,344276195177.0,64782761042.0,279493434135.0,3217.0
5,371,DQC,Tập đoàn Điện Quang,HOSE,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng gia dụng,Thiết bị gia dụng,5.0,2020.0,Chưa kiểm toán,946476171179.0,940221687831.0,232280817497.0,20237355181.0,-1189622903.0,-4687067522.0,3627253819.0,-156151844030.0,-82538998279.0,16264961285.0,6159725966.0,0.0,22424687251.0,-4160809722.0,18263877529.0,2434605811.0,15829271718.0,574.0
5,371,DQC,Tập đoàn Điện Quang,HOSE,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng gia dụng,Thiết bị gia dụng,5.0,2021.0,Chưa kiểm toán,749314622206.0,733831365162.0,222602972244.0,14400754895.0,-1081833282.0,-4086828079.0,14733047889.0,-144759306120.0,-81248255807.0,24647379819.0,151202856.0,0.0,24798582675.0,-2039889218.0,22758693457.0,1074919993.0,21683773464.0,787.0
5,371,DQC,Tập đoàn Điện Quang,HOSE,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng gia dụng,Thiết bị gia dụng,5.0,2022.0,Chưa kiểm toán,1001212764349.0,989644661618.0,320947292444.0,9073212886.0,-16118919246.0,-9738922274.0,-6755069292.0,-198479086739.0,-94751547394.0,13915882659.0,1835438886.0,0.0,15751321545.0,-896628505.0,14854693040.0,1090993225.0,13763699815.0,499.0
5,371,DQC,Tập đoàn Điện Quang,HOSE,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng gia dụng,Thiết bị gia dụng,5.0,2023.0,Đã kiểm toán,871690534552.0,859018218251.0,279071092347.0,8465410548.0,-17691003573.0,-19580793669.0,447022506.0,-203271479530.0,-103628615392.0,-36607573094.0,5985834221.0,0.0,-30621738873.0,-2792553012.0,-33414291885.0,984315923.0,-34398607808.0,-1248.0
5,371,DQC,Tập đoàn Điện Quang,HOSE,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng gia dụng,Thiết bị gia dụng,5.0,2024.0,Chưa kiểm toán,829690400881.0,819277720976.0,190188247301.0,9530276453.0,-8996985292.0,-5861483767.0,-1546595679.0,-106362632048.0,-184995469469.0,-102183158734.0,1657257990.0,0.0,-100525900744.0,-1120359247.0,-101646259991.0,1203526550.0,-102849786541.0,0.0
5,372,DRC,Cao su Đà Nẵng,HOSE,Hàng Tiêu dùng,Ô tô và phụ tùng,Ô tô và phụ tùng,Lốp xe,5.0,2020.0,Đã kiểm toán,3818765154762.0,3646641131561.0,599388238213.0,18032626121.0,-67881320205.0,-20188994945.0,0.0,-165424975517.0,-62018637199.0,322095931413.0,-1568172967.0,0.0,320527758446.0,-64210980293.0,256316778153.0,0.0,256316778153.0,2158.0
5,372,DRC,Cao su Đà Nẵng,HOSE,Hàng Tiêu dùng,Ô tô và phụ tùng,Ô tô và phụ tùng,Lốp xe,5.0,2021.0,Đã kiểm toán,4635525403051.0,4379518236174.0,747125810310.0,37188692933.0,-51017528139.0,-9234767876.0,0.0,-303043803506.0,-65133158428.0,365120013170.0,-997871125.0,0.0,364122142045.0,-73293845559.0,290828296486.0,0.0,290828296486.0,2448.0
5,372,DRC,Cao su Đà Nẵng,HOSE,Hàng Tiêu dùng,Ô tô và phụ tùng,Ô tô và phụ tùng,Lốp xe,5.0,2022.0,Đã kiểm toán,5139167142537.0,4898587722919.0,810738728550.0,62020157084.0,-92250339919.0,-18773589085.0,0.0,-318162074032.0,-77030507250.0,385315964433.0,1144671014.0,0.0,386460635447.0,-79275958191.0,307184677256.0,0.0,307184677256.0,2586.0
5,372,DRC,Cao su Đà Nẵng,HOSE,Hàng Tiêu dùng,Ô tô và phụ tùng,Ô tô và phụ tùng,Lốp xe,5.0,2023.0,Đã kiểm toán,4657643187359.0,4495174520942.0,648653463381.0,55173602640.0,-57184539532.0,-21101389030.0,0.0,-267776629376.0,-71901263344.0,306964633769.0,102524012.0,0.0,307067157781.0,-60732725023.0,246334432758.0,0.0,246334432758.0,2074.0
5,372,DRC,Cao su Đà Nẵng,HOSE,Hàng Tiêu dùng,Ô tô và phụ tùng,Ô tô và phụ tùng,Lốp xe,5.0,2024.0,Chưa kiểm toán,4852424350104.0,4673028857122.0,729459328514.0,69949317232.0,-66258710062.0,-21363057922.0,0.0,-347982347765.0,-94522930660.0,290644657259.0,-1532718228.0,0.0,289111939031.0,-57422318336.0,231689620695.0,0.0,231689620695.0,1950.0
5,373,DRG,Cao su Đắk Lắk,UPCoM,Nguyên vật liệu,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",5.0,2020.0,Chưa kiểm toán,919119861434.0,918706364195.0,120458072902.0,29497997164.0,-73115890258.0,-57271860580.0,302378153.0,-39268325776.0,-41031835854.0,-3157603669.0,51816218260.0,0.0,48658614591.0,-13424772399.0,35233842192.0,9598231671.0,25635610521.0,165.0
5,373,DRG,Cao su Đắk Lắk,UPCoM,Nguyên vật liệu,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",5.0,2021.0,Chưa kiểm toán,1328207840944.0,1327480490534.0,280354331731.0,34356952119.0,-100291010368.0,-48721456063.0,57219707.0,-53323818655.0,-66250190991.0,94903483543.0,76524340025.0,0.0,171427823568.0,-41619593387.0,129808230181.0,30092630820.0,99715599361.0,487.0
5,373,DRG,Cao su Đắk Lắk,UPCoM,Nguyên vật liệu,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",5.0,2022.0,Chưa kiểm toán,1195892083969.0,1195855097206.0,266592464075.0,37914068031.0,-97038560745.0,-34870623097.0,151124450.0,-53686632517.0,-59607726816.0,94324736478.0,7186833768.0,0.0,101511570246.0,-25382643123.0,76128927123.0,26220379237.0,49908547886.0,250.0
5,373,DRG,Cao su Đắk Lắk,UPCoM,Nguyên vật liệu,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",5.0,2023.0,Đã kiểm toán,969416372524.0,969023824395.0,179578639077.0,18666508077.0,-43049457413.0,-26362606628.0,86137542.0,-49018571453.0,-55725685495.0,50537570335.0,23596305815.0,0.0,74133876150.0,-22115657801.0,52018218349.0,24355462026.0,27662756323.0,164.0
5,373,DRG,Cao su Đắk Lắk,UPCoM,Nguyên vật liệu,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",5.0,2024.0,,1191732908010.0,1191685595511.0,295160918728.0,28827415115.0,-36363782107.0,-30252849442.0,86136565.0,-40651564874.0,-67589603351.0,179469520076.0,-16283525845.0,0.0,163185994231.0,-38604175499.0,124581818732.0,42714227889.0,81867590843.0,525.0
5,374,DRH,DRH Holdings,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,5.0,2020.0,Chưa kiểm toán,77912065587.0,77912065587.0,21271826939.0,8694755604.0,-24250804927.0,-20386012718.0,74306546402.0,-5222481643.0,-27671683509.0,47128158866.0,-1070977762.0,0.0,46057181104.0,4875498246.0,50932679350.0,-27860454.0,50960539804.0,717.0
5,374,DRH,DRH Holdings,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,5.0,2021.0,Chưa kiểm toán,74959981804.0,74959981804.0,37093308314.0,11566995634.0,-54301267388.0,-49650434754.0,54740808121.0,-1521129786.0,-9719199523.0,37859515372.0,-18436138900.0,0.0,19423376472.0,-6179942395.0,13243434077.0,-6681236.0,13250115313.0,220.0
5,374,DRH,DRH Holdings,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,5.0,2022.0,Chưa kiểm toán,60238137242.0,60238137242.0,53188588540.0,37781982693.0,-93336307523.0,-78132356123.0,34331043104.0,0.0,-22547018091.0,9418288723.0,5325514940.0,0.0,14743803663.0,-14052655725.0,691147938.0,624997058.0,66150880.0,1.0
5,374,DRH,DRH Holdings,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,5.0,2023.0,Đã kiểm toán,8798071703.0,8798071703.0,1868732492.0,35472176802.0,-126137110050.0,-108602374854.0,16920436927.0,-299312342.0,-23991917737.0,-96166993908.0,-3162392781.0,0.0,-99329386689.0,-4474239862.0,-103803626551.0,-53323885.0,-103750302666.0,-835.0
5,374,DRH,DRH Holdings,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,5.0,2024.0,Chưa kiểm toán,2660045210.0,2660045210.0,-2892674123.0,47764123508.0,-219408533650.0,-126486806697.0,9370547981.0,0.0,-19592443286.0,-184758979570.0,-2816967233.0,0.0,-187575946803.0,-9747757174.0,-197323703977.0,-181807509.0,-197141896468.0,-1594.0
5,375,DRI,Đầu tư Cao su Đắk Lắk,UPCoM,Nguyên vật liệu,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",5.0,2020.0,Chưa kiểm toán,441400781535.0,441400781535.0,126279837236.0,4348195651.0,-45205496854.0,-28403944913.0,0.0,-30866836896.0,-20017056903.0,34538642234.0,-545136884.0,0.0,33993505350.0,-9716321594.0,24277183756.0,176788265.0,24100395491.0,329.0
5,375,DRI,Đầu tư Cao su Đắk Lắk,UPCoM,Nguyên vật liệu,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",5.0,2021.0,Chưa kiểm toán,585739312595.0,585650443985.0,230450033871.0,18556661066.0,-70605802849.0,-20442873608.0,0.0,-34405069521.0,-19244673995.0,124751148572.0,-8451060893.0,0.0,116300087679.0,-32209192244.0,84090895435.0,32659829.0,84058235606.0,1148.0
5,375,DRI,Đầu tư Cao su Đắk Lắk,UPCoM,Nguyên vật liệu,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",5.0,2022.0,Chưa kiểm toán,496834551980.0,496815957810.0,203331265032.0,31232095759.0,-70516190571.0,-10041128694.0,0.0,-34903518947.0,-22717256899.0,106426394374.0,-831378048.0,0.0,105595016326.0,-25228278569.0,80366737757.0,-408895426.0,80775633183.0,1103.0
5,375,DRI,Đầu tư Cao su Đắk Lắk,UPCoM,Nguyên vật liệu,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",5.0,2023.0,Đã kiểm toán,443718005470.0,443508685141.0,159289881441.0,17798917259.0,-19260401577.0,-5867885350.0,0.0,-34421706984.0,-26784815048.0,96621875091.0,-2882825571.0,0.0,93739049520.0,-20081207096.0,73657842424.0,-13634243.0,73671476667.0,960.0
5,375,DRI,Đầu tư Cao su Đắk Lắk,UPCoM,Nguyên vật liệu,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",5.0,2024.0,Chưa kiểm toán,470442520495.0,470442520495.0,189578993300.0,23205067083.0,-6929393136.0,-3507929953.0,0.0,-30531491942.0,-34232229930.0,141090945375.0,-1414555386.0,0.0,139676389989.0,-29273507253.0,110402882736.0,1385717302.0,109017165434.0,1489.0
5,376,DRL,Thủy điện - Điện lực 3,HOSE,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện,Sản xuất & Phân phối Điện,5.0,2020.0,Đã kiểm toán,96758423891.0,96758423891.0,66689431681.0,3173645724.0,0.0,0.0,0.0,0.0,-6120152726.0,63742924679.0,-3323538.0,0.0,63739601141.0,-4735922273.0,59003678868.0,0.0,59003678868.0,5862.0
5,376,DRL,Thủy điện - Điện lực 3,HOSE,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện,Sản xuất & Phân phối Điện,5.0,2021.0,Đã kiểm toán,95635308243.0,95635308243.0,65464759257.0,3190952163.0,0.0,0.0,0.0,0.0,-5749678896.0,62906032524.0,0.0,0.0,62906032524.0,-6639668674.0,56266363850.0,0.0,56266363850.0,5552.0
5,376,DRL,Thủy điện - Điện lực 3,HOSE,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện,Sản xuất & Phân phối Điện,5.0,2022.0,Đã kiểm toán,113417962509.0,113417962509.0,79616237189.0,3978064041.0,0.0,0.0,0.0,0.0,-6275714797.0,77318586433.0,214078131.0,0.0,77532664564.0,-15559753918.0,61972910646.0,0.0,61972910646.0,6164.0
5,376,DRL,Thủy điện - Điện lực 3,HOSE,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện,Sản xuất & Phân phối Điện,5.0,2023.0,Đã kiểm toán,105424330891.0,105424330891.0,73952579254.0,5344988541.0,0.0,0.0,0.0,0.0,-6676398019.0,72621169776.0,0.0,0.0,72621169776.0,-14591612810.0,58029556966.0,0.0,58029556966.0,5741.0
5,376,DRL,Thủy điện - Điện lực 3,HOSE,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện,Sản xuất & Phân phối Điện,5.0,2024.0,Chưa kiểm toán,91341413148.0,91341413148.0,59414124436.0,3441834966.0,0.0,0.0,0.0,0.0,-6882768023.0,55973191379.0,0.0,0.0,55973191379.0,-11325574462.0,44647616917.0,0.0,44647616917.0,4375.0
5,377,DS3,Quản lý Đường sông số 3,HNX,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",5.0,2020.0,Đã kiểm toán,54185288830.0,54185288830.0,16986644217.0,116158175.0,-488214107.0,-488214107.0,0.0,0.0,-8539282262.0,8075306023.0,-258032920.0,0.0,7817273103.0,-1210809768.0,6606463335.0,0.0,6606463335.0,604.0
5,377,DS3,Quản lý Đường sông số 3,HNX,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",5.0,2021.0,Đã kiểm toán,42563420794.0,42563420794.0,15152172087.0,2274026912.0,-653100949.0,-653100949.0,0.0,0.0,-9730961982.0,7042136068.0,2133020012.0,0.0,9175156080.0,-1471999386.0,7703156694.0,0.0,7703156694.0,686.0
5,377,DS3,Quản lý Đường sông số 3,HNX,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",5.0,2022.0,Đã kiểm toán,3726740909.0,3726740909.0,-1198547541.0,2379472.0,-1350453458.0,-208977353.0,0.0,0.0,-32823824889.0,-35370446416.0,-964589289.0,0.0,-36335035705.0,0.0,-36335035705.0,0.0,-36335035705.0,-3405.0
5,377,DS3,Quản lý Đường sông số 3,HNX,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",5.0,2023.0,Đã kiểm toán,31956928203.0,29643761839.0,-64736502.0,6180935508.0,-8281428.0,-1149757533.0,0.0,0.0,-4080733742.0,2027183836.0,801546556.0,0.0,2828730392.0,0.0,2828730392.0,0.0,2828730392.0,265.0
5,377,DS3,Quản lý Đường sông số 3,HNX,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",5.0,2024.0,Chưa kiểm toán,51242863961.0,51242863961.0,15199245587.0,2968686.0,-1678137110.0,-1678137110.0,0.0,0.0,-3867900962.0,9656176201.0,132409512.0,0.0,9788585713.0,0.0,9788585713.0,0.0,9788585713.0,0.0
5,378,DSC,Chứng khoán DSC,UPCoM,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,5.0,2020.0,Chưa kiểm toán,,5776121465.0,3120038305.0,394844019.0,-6520548.0,-6520548.0,0.0,0.0,-2935830586.0,572531190.0,1757717.0,0.0,574288907.0,-80386573.0,493902334.0,0.0,493902334.0,82.0
5,378,DSC,Chứng khoán DSC,UPCoM,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,5.0,2021.0,Chưa kiểm toán,,55752235763.0,47836549190.0,390131655.0,-5018590495.0,-5018590495.0,0.0,0.0,-12027443071.0,31180647279.0,-6635961.0,0.0,31174011318.0,-6321685558.0,24852325760.0,0.0,24852325760.0,598.0
5,378,DSC,Chứng khoán DSC,UPCoM,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,5.0,2022.0,Chưa kiểm toán,,166859810372.0,116176716248.0,644181539.0,-42153568937.0,-42153568937.0,0.0,0.0,-32110353874.0,42556974976.0,-161074929.0,0.0,42395900047.0,-8948666234.0,33447233813.0,0.0,33447233813.0,334.0
5,378,DSC,Chứng khoán DSC,HOSE,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,5.0,2023.0,Đã kiểm toán,,438446884591.0,287099511949.0,2314788934.0,-100846775758.0,-100846775758.0,0.0,0.0,-38401736621.0,150165788504.0,-52505.0,0.0,150165735999.0,-30248947687.0,119916788312.0,0.0,119916788312.0,814.0
5,378,DSC,Chứng khoán DSC,HOSE,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,5.0,2024.0,Chưa kiểm toán,,503109234914.0,337621478256.0,2505555661.0,-71932753915.0,-71932753915.0,0.0,0.0,-47495849385.0,220698430617.0,-13171611.0,0.0,220685259006.0,-43865406690.0,176819852316.0,0.0,176819852316.0,0.0
5,379,DSD,DHC Suối Đôi,UPCoM,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Dịch vụ giải trí,5.0,2020.0,Chưa kiểm toán,54983788290.0,54983788290.0,-11068625345.0,129681092.0,-23036071716.0,-23036071716.0,0.0,-7546298232.0,-4615921449.0,-46137235650.0,118220556.0,0.0,-46019015094.0,1654917328.0,-44364097766.0,0.0,-44364097766.0,-1426.0
5,379,DSD,DHC Suối Đôi,UPCoM,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Dịch vụ giải trí,5.0,2021.0,Chưa kiểm toán,17398176815.0,17398176815.0,-11314299927.0,1493421.0,-26089674574.0,-26089674574.0,0.0,-2908661044.0,-5361216800.0,-45672358924.0,-26867563399.0,0.0,-72539922323.0,0.0,-72539922323.0,0.0,-72539922323.0,-2332.0
5,379,DSD,DHC Suối Đôi,UPCoM,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Dịch vụ giải trí,5.0,2022.0,Chưa kiểm toán,164075162208.0,164075162208.0,66815299174.0,1388947.0,-27804522626.0,-27804522626.0,0.0,-9011004887.0,-9564706275.0,20436454333.0,551134360.0,0.0,20987588693.0,-575363146.0,20412225547.0,0.0,20412225547.0,656.0
5,379,DSD,DHC Suối Đôi,UPCoM,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Dịch vụ giải trí,5.0,2023.0,Đã kiểm toán,172181204412.0,172181204412.0,66850242996.0,18782197.0,-27181382500.0,-27181382500.0,0.0,-16339180522.0,-11503479869.0,11844982302.0,-479248012.0,0.0,11365734290.0,-1234876090.0,10130858200.0,0.0,10130858200.0,290.0
5,379,DSD,DHC Suối Đôi,UPCoM,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Dịch vụ giải trí,5.0,2024.0,Chưa kiểm toán,169100821994.0,169100821994.0,56973642336.0,5912935.0,-17904446132.0,-17684577832.0,0.0,-14299379123.0,-11858920290.0,12916809726.0,102767740.0,0.0,13019577466.0,-1657044171.0,11362533295.0,0.0,11362533295.0,310.0
5,380,DSE,Chứng Khoán DNSE,HOSE,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,5.0,2023.0,Đã kiểm toán,,714513630828.0,380509333937.0,6440213154.0,-22102842551.0,-22102263239.0,0.0,0.0,-94313051564.0,270533652976.0,15102404537.0,0.0,285636057513.0,-56651795907.0,228984261606.0,0.0,228984261606.0,763.0
5,380,DSE,Chứng Khoán DNSE,HOSE,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,5.0,2024.0,Chưa kiểm toán,,807411969647.0,387934429377.0,5565589885.0,-28051103736.0,-28039839956.0,0.0,0.0,-151909511385.0,213539404141.0,13962080864.0,0.0,227501485005.0,-45730859513.0,181770625492.0,0.0,181770625492.0,0.0
5,381,DSG,Kính Đáp Cầu,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,5.0,2020.0,Chưa kiểm toán,56993903028.0,54621633929.0,-350826382.0,867235111.0,-2423966262.0,-2245385056.0,-25687052.0,-3419698702.0,-7778677804.0,-13131621091.0,-7353746203.0,0.0,-20485367294.0,0.0,-20485367294.0,0.0,-20485367294.0,-683.0
5,381,DSG,Kính Đáp Cầu,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,5.0,2021.0,Chưa kiểm toán,51985030384.0,49830770601.0,-13696671821.0,163825170.0,-2106310894.0,-1531233343.0,0.0,-4293113632.0,-7015947904.0,-26948219081.0,-7645051746.0,0.0,-34593270827.0,0.0,-34593270827.0,0.0,-34593270827.0,-1153.0
5,381,DSG,Kính Đáp Cầu,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,5.0,2022.0,Chưa kiểm toán,65652057297.0,63566842273.0,9042068502.0,66860956.0,-2198922312.0,-1669439305.0,13050571.0,-4380496361.0,-8558237019.0,-6015675663.0,-7422163125.0,0.0,-13437838788.0,0.0,-13437838788.0,0.0,-13437838788.0,-448.0
5,381,DSG,Kính Đáp Cầu,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,5.0,2023.0,Đã kiểm toán,47656147356.0,46749836491.0,1678279115.0,284219411.0,-2083700425.0,-1723511975.0,0.0,-4129747464.0,-7678400597.0,-11929349960.0,-7286698173.0,0.0,-19216048133.0,0.0,-19216048133.0,0.0,-19216048133.0,-641.0
5,381,DSG,Kính Đáp Cầu,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,5.0,2024.0,Đã kiểm toán,46923158797.0,46081820884.0,1674836574.0,114725731.0,-2038677091.0,-1253261422.0,0.0,-4243327567.0,-8814113853.0,-13306556206.0,-5342637134.0,0.0,-18649193340.0,0.0,-18649193340.0,0.0,-18649193340.0,-622.0
5,382,DSN,Công viên nước Đầm Sen,HOSE,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Dịch vụ giải trí,5.0,2020.0,Chưa kiểm toán,84264784491.0,84264784491.0,51054318971.0,13299731837.0,-126003017.0,-101134000.0,0.0,-6966895696.0,-10663674237.0,46597477858.0,1252855819.0,0.0,47850333677.0,-7045930793.0,40804402884.0,-320972568.0,41125375452.0,2893.0
5,382,DSN,Công viên nước Đầm Sen,HOSE,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Dịch vụ giải trí,5.0,2021.0,Chưa kiểm toán,25241829147.0,25241829147.0,-1581605710.0,40869379075.0,12978125.0,-322699424.0,0.0,-2197801038.0,-8663181294.0,28439769158.0,205790182.0,0.0,28645559340.0,-4402430404.0,24243128936.0,-394985458.0,24638114394.0,1733.0
5,382,DSN,Công viên nước Đầm Sen,HOSE,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Dịch vụ giải trí,5.0,2022.0,Chưa kiểm toán,232177817247.0,232177817247.0,151765707491.0,14710485015.0,-1727261811.0,0.0,0.0,-8384433100.0,-21033160156.0,135331337439.0,414990636.0,0.0,135746328075.0,-28008040989.0,107738287086.0,-117436928.0,107855724014.0,7587.0
